Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/Australia/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_004569275.1_ASM456927v1_genomic.fna.gz	2.0155	4.6838	96.74	0.183	96.35-97.09	0.183	0.16-0.21	1	1.241	2735/44272	91.41	3	SPNE01000001.1 Streptomyces sp. T1317-0309 contig1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401556_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_007113565.2_ASM711356v2_genomic.fna.gz	1.7747	4.7365	96.36	0.161	95.97-96.70	0.161	0.14-0.18	1	1.249	2417/49566	90.72	251	CP041604.2 Streptomyces sp. S1A1-7 chromosome
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_013372845.1_ASM1337284v1_genomic.fna.gz	11.5378	6.9925	97.91	1.300	97.79-98.02	1.300	1.22-1.38	2	3.023	5245/13686	96.95	28	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_018130385.1_ASM1813038v1_genomic.fna.gz	8.5288	12.9427	95.84	0.961	95.71-95.95	0.961	0.90-1.02	2	2.406	5865/34779	94.42	591	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_021154745.1_ASM2115474v1_genomic.fna.gz	7.6490	8.1050	97.35	0.862	97.23-97.44	0.862	0.82-0.90	1	1.647	6246/24465	95.69	0	JAJKIB010000001.1 MAG: Mycobacterium sp. isolate b49_HoplandSoilSeptJan k101_1003326, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003219255.1_ASM321925v1_genomic.fna.gz	7.5100	2.4926	98.06	0.846	97.87-98.24	0.846	0.78-0.92	1	2.131	2386/7495	96.38	0	QHQD01000156.1 MAG: Verrucomicrobia bacterium isolate AV135 14_1009_05_20cm_scaffold_10127_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_005884465.1_ASM588446v1_genomic.fna.gz	6.8956	4.9671	95.57	0.777	95.37-95.81	0.777	0.69-0.84	1	1.936	2231/16321	93.78	319	VAZH01000424.1 MAG: Alphaproteobacteria bacterium isolate AP_3 14_1009_16_30cm_scaffold_100117, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003219465.1_ASM321946v1_genomic.fna.gz	6.7458	5.3218	95.34	0.760	95.10-95.60	0.760	0.67-0.83	1	2.126	2262/18200	93.49	371	QHOX01000279.1 MAG: Verrucomicrobia bacterium isolate AV42 14_1009_16_30cm_scaffold_100182_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003219945.1_ASM321994v1_genomic.fna.gz	6.7289	2.8404	95.47	0.758	95.20-95.82	0.758	0.64-0.83	1	2.142	1248/9581	93.64	1615	QHQV01000251.1 MAG: Verrucomicrobia bacterium isolate AV119 14_0903_02_20cm_scaffold_1003_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_021732285.1_ASM2173228v1_genomic.fna.gz	6.6878	8.0023	96.35	0.753	96.21-96.51	0.753	0.70-0.80	1	1.777	4658/27284	94.46	35	JAKFVH010000009.1 MAG: Reyranella sp. isolate D3_Bin_12 D3_0000075, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_900110395.1_IMG-taxon_2590828823_annotated_assembly_genomic.fna.gz	5.3632	8.2503	95.25	0.604	95.06-95.42	0.604	0.56-0.64	1	1.566	3624/35303	92.92	1767	FODP01000061.1 Rhodospirillales bacterium URHD0017 genome assembly, contig: N556DRAFT_scaffold00061.61, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_017305915.1_ASM1730591v1_genomic.fna.gz	5.2578	6.4008	95.23	0.592	95.06-95.42	0.592	0.55-0.64	1	1.530	2811/27868	92.87	614	JAFKJN010000017.1 MAG: Reyranella sp. isolate SCN18_10_11_15_R4_P_68_349 SCN18_10_11_15_R4_P_scaffold_104, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003219515.1_ASM321951v1_genomic.fna.gz	4.9715	2.6977	95.27	0.560	94.93-95.62	0.560	0.48-0.63	1	1.721	1215/12331	92.80	181	QHPB01000181.1 MAG: Verrucomicrobia bacterium isolate AV39 14_1009_13_30cm_scaffold_1003_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_018130785.1_ASM1813078v1_genomic.fna.gz	4.2481	6.6330	98.34	0.479	98.22-98.49	0.479	0.45-0.50	1	1.668	8411/35882	95.43	0	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_004634465.1_ASM463446v1_genomic.fna.gz	3.6474	6.2104	96.79	0.411	96.60-96.97	0.411	0.38-0.44	1	1.565	4928/38931	93.55	3037	SPVJ01000001.1 Bradyrhizobium sp. MOS001 mos001v2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003219735.1_ASM321973v1_genomic.fna.gz	2.6925	0.9461	97.45	0.303	96.93-97.94	0.303	0.26-0.36	1	1.303	970/8012	93.42	29	QHQI01000183.1 MAG: Verrucomicrobia bacterium isolate AV130 14_0903_02_20cm_scaffold_10207_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_022524485.1_ASM2252448v1_genomic.fna.gz	2.4168	4.2574	95.00	0.272	94.69-95.32	0.272	0.24-0.30	1	1.433	2054/40624	90.82	52	JAKXMK010000002.1 Pseudonocardia alaniniphila strain Y-16303 plasmid unnamed, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003218165.1_ASM321816v1_genomic.fna.gz	2.1934	0.7909	97.20	0.247	96.54-98.01	0.247	0.18-0.31	1	1.567	785/8379	92.65	43	QHOB01000137.1 MAG: Verrucomicrobia bacterium isolate AV62 14_1009_12_20cm_scaffold_10191_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_004569275.1_ASM456927v1_genomic.fna.gz	1.9536	3.8409	95.45	0.220	95.10-95.81	0.220	0.19-0.25	1	1.293	2134/44272	90.68	7	SPNE01000001.1 Streptomyces sp. T1317-0309 contig1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_900101975.1_IMG-taxon_2636416059_annotated_assembly_genomic.fna.gz	1.8190	2.6810	95.50	0.205	95.12-95.89	0.205	0.18-0.23	1	1.336	1569/34009	90.55	119	FMVI01000031.1 Streptomyces sp. 136MFCol5.1 genome assembly, contig: Ga0000386_131, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_012922115.1_ASM1292211v1_genomic.fna.gz	1.6725	3.4264	95.40	0.188	95.01-95.96	0.188	0.16-0.22	1	1.270	1897/45957	90.23	353	JABAQG010000001.1 Streptomyces sp. RLA2-12 RLA212_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401557_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_000280865.2_ASM28086v2_genomic.fna.gz	1.4808	2.2006	95.27	0.167	94.81-95.89	0.167	0.13-0.19	1	1.352	1199/33890	89.78	238	CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_018130385.1_ASM1813038v1_genomic.fna.gz	13.4167	15.8179	96.08	0.821	95.96-96.18	0.821	0.78-0.86	1	2.109	5757/34779	94.36	521	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_900110395.1_IMG-taxon_2590828823_annotated_assembly_genomic.fna.gz	10.2537	12.2545	96.75	0.628	96.60-96.92	0.628	0.59-0.66	1	1.543	6031/35303	94.46	40	FODP01000061.1 Rhodospirillales bacterium URHD0017 genome assembly, contig: N556DRAFT_scaffold00061.61, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_029714305.1_ASM2971430v1_genomic.fna.gz	9.0706	10.6503	95.55	0.555	95.39-95.71	0.555	0.52-0.59	1	1.682	3621/34071	93.02	1336	CP121647.1 Bradyrhizobium sp. CB3481 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_021732285.1_ASM2173228v1_genomic.fna.gz	8.7536	8.1373	95.61	0.536	95.41-95.83	0.536	0.49-0.57	1	1.463	2879/27284	93.00	1723	JAKFVH010000009.1 MAG: Reyranella sp. isolate D3_Bin_12 D3_0000075, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_018130785.1_ASM1813078v1_genomic.fna.gz	7.3912	8.9661	98.16	0.453	98.01-98.36	0.453	0.42-0.48	1	1.631	7581/35882	95.11	0	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_025966445.1_ASM2596644v1_genomic.fna.gz	7.1285	2.9514	95.61	0.436	95.23-96.06	0.436	0.36-0.50	1	1.663	1132/12328	92.59	19	JAICRP010000232.1 MAG: Nocardioides sp. isolate TY_ISSM_2_bin.27 k141_100200_length_4877_cov_8.0000, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_900011265.1_G22.v1_genomic.fna.gz	6.1195	8.1292	95.78	0.375	95.57-96.01	0.375	0.33-0.40	1	1.582	3197/37854	92.34	2596	LN907826.1 Bradyrhizobium sp. G22 genome assembly, chromosome: I
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_005884705.1_ASM588470v1_genomic.fna.gz	5.9850	3.5239	96.40	0.366	96.09-96.68	0.366	0.33-0.41	1	1.402	1748/17354	92.86	396	VBAF01000091.1 MAG: Alphaproteobacteria bacterium isolate AP_27 14_0903_02_30cm_scaffold_10049, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003217925.1_ASM321792v1_genomic.fna.gz	5.3375	1.8143	95.03	0.327	94.44-95.48	0.327	0.27-0.41	1	1.345	585/9967	91.26	1	QHMZ01000150.1 MAG: Verrucomicrobia bacterium isolate AV88 14_1009_13_20cm_scaffold_10002_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_019668465.1_ASM1966846v1_genomic.fna.gz	4.6340	3.9486	95.95	0.284	95.63-96.29	0.284	0.25-0.31	1	1.321	1775/25054	91.81	5	AP024828.1 Mycobacterium sp. TY59 DNA, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_000280865.2_ASM28086v2_genomic.fna.gz	4.4309	5.1157	95.99	0.271	95.70-96.30	0.271	0.24-0.30	1	1.335	2337/33890	91.74	177	CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_900101975.1_IMG-taxon_2636416059_annotated_assembly_genomic.fna.gz	4.1994	4.8087	96.84	0.257	96.57-97.05	0.257	0.24-0.28	1	1.354	2943/34009	92.41	2	FMVI01000031.1 Streptomyces sp. 136MFCol5.1 genome assembly, contig: Ga0000386_131, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_026342075.1_ASM2634207v1_genomic.fna.gz	3.6965	4.9137	95.53	0.226	95.12-95.84	0.226	0.20-0.26	1	1.267	1977/39303	90.81	388	JAPENK010000002.1 Streptomyces sp. NBC_00401 NBC_00401_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_021538835.1_ASM2153883v1_genomic.fna.gz	3.4652	4.1985	95.25	0.212	94.80-95.75	0.212	0.18-0.24	1	1.198	1561/35897	90.38	1012	JADEVM010000001.1 Streptomyces platensis strain A26 1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_025960445.1_ASM2596044v1_genomic.fna.gz	3.4145	1.6925	95.55	0.209	94.94-96.07	0.209	0.16-0.26	1	1.257	669/14250	90.60	162	JAICIT010000001.1 MAG: Bradyrhizobium sp. isolate GZL_FP_2_bin.119 k141_160700_length_24245_cov_49.1735, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401553_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_006715635.1_ASM671563v1_genomic.fna.gz	2.7032	3.0773	95.98	0.166	95.47-96.58	0.166	0.13-0.19	1	1.207	1467/33380	90.41	403	VFNP01000001.1 Streptomyces sp. SLBN-118 Ga0314647_11, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_018130385.1_ASM1813038v1_genomic.fna.gz	10.1736	11.3251	95.25	0.815	95.09-95.41	0.815	0.76-0.87	1	1.907	4367/34779	93.53	1442	JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_018130785.1_ASM1813078v1_genomic.fna.gz	8.6168	9.8695	98.76	0.690	98.68-98.87	0.690	0.66-0.71	1	1.711	12473/35882	96.65	0	JAFCJT010000001.1 Bradyrhizobium liaoningense strain SZCCT0399 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_017305915.1_ASM1730591v1_genomic.fna.gz	8.0955	7.2294	96.31	0.648	96.14-96.49	0.648	0.60-0.69	1	1.612	4242/27868	94.11	435	JAFKJN010000017.1 MAG: Reyranella sp. isolate SCN18_10_11_15_R4_P_68_349 SCN18_10_11_15_R4_P_scaffold_104, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_029714305.1_ASM2971430v1_genomic.fna.gz	7.2997	8.0927	95.61	0.585	95.44-95.82	0.585	0.53-0.63	1	1.985	3851/34071	93.21	804	CP121647.1 Bradyrhizobium sp. CB3481 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_000425945.1_ASM42594v1_genomic.fna.gz	7.2952	6.6832	95.16	0.584	94.91-95.46	0.584	0.52-0.64	1	2.174	2971/28563	92.96	36	KE384480.1 Solirubrobacter sp. URHD0082 genomic scaffold H958DRAFT_scaffold00001.1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_900110395.1_IMG-taxon_2590828823_annotated_assembly_genomic.fna.gz	7.2282	8.1566	96.58	0.579	96.44-96.77	0.579	0.54-0.61	1	1.568	5396/35303	94.12	54	FODP01000061.1 Rhodospirillales bacterium URHD0017 genome assembly, contig: N556DRAFT_scaffold00061.61, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_022524485.1_ASM2252448v1_genomic.fna.gz	6.9666	9.0024	96.67	0.558	96.52-96.83	0.558	0.53-0.59	1	1.490	6270/40624	94.15	9	JAKXMK010000002.1 Pseudonocardia alaniniphila strain Y-16303 plasmid unnamed, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_021154745.1_ASM2115474v1_genomic.fna.gz	6.7965	5.2828	96.99	0.544	96.83-97.14	0.544	0.51-0.58	1	1.427	4077/24465	94.38	0	JAJKIB010000001.1 MAG: Mycobacterium sp. isolate b49_HoplandSoilSeptJan k101_1003326, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_003218265.1_ASM321826v1_genomic.fna.gz	6.3740	1.9811	95.56	0.510	95.17-96.10	0.510	0.43-0.59	1	1.504	955/9588	92.83	1	QHMV01000537.1 MAG: Verrucomicrobia bacterium isolate AV91 14_0919_05_20cm_scaffold_100036_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_016616885.1_ASM1661688v1_genomic.fna.gz	6.3579	7.0921	96.94	0.509	96.77-97.15	0.509	0.46-0.54	1	1.617	5375/34463	94.18	1371	CP067102.1 Bradyrhizobium diazoefficiens strain 36_1 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_021732285.1_ASM2173228v1_genomic.fna.gz	6.2516	5.4872	95.17	0.501	94.93-95.41	0.501	0.45-0.54	1	1.452	2363/27284	92.41	1790	JAKFVH010000009.1 MAG: Reyranella sp. isolate D3_Bin_12 D3_0000075, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_027594865.1_ASM2759486v1_genomic.fna.gz	4.8704	5.5615	95.54	0.390	95.33-95.78	0.390	0.35-0.42	1	1.544	2882/35797	92.19	3221	CP089391.1 Bradyrhizobium xenonodulans strain 14AB chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_018130565.1_ASM1813056v1_genomic.fna.gz	4.1947	4.5894	95.30	0.336	94.99-95.59	0.336	0.29-0.37	1	1.492	2252/34215	91.60	2869	JAFCKG010000001.1 Bradyrhizobium liaoningense strain SZCCT0337 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_000280865.2_ASM28086v2_genomic.fna.gz	3.6833	4.0153	95.77	0.295	95.42-96.01	0.295	0.26-0.32	1	1.461	2357/33890	91.76	19	CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_025960445.1_ASM2596044v1_genomic.fna.gz	3.0256	1.4161	97.46	0.242	97.04-97.95	0.242	0.20-0.28	1	1.375	1426/14250	92.84	25	JAICIT010000001.1 MAG: Bradyrhizobium sp. isolate GZL_FP_2_bin.119 k141_160700_length_24245_cov_49.1735, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401550_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_000158915.1_ASM15891v1_genomic.fna.gz	2.7702	4.2156	95.24	0.222	94.85-95.60	0.222	0.20-0.25	1	1.396	2044/44993	90.51	263	GG657755.1 Streptomyces hygroscopicus ATCC 53653 genomic scaffold supercont1.2, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401566_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_001667035.1_ASM166703v1_genomic.fna.gz	64.0577	55.8662	95.67	1.207	95.53-95.76	1.207	1.15-1.28	2	2.266	4492/24762	94.64	0	LZIR01000001.1 Mycobacterium sp. 852002-51057_SCH5723018 contig_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401566_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_016612535.1_ASM1661253v1_genomic.fna.gz	27.3799	33.2476	95.22	0.516	94.95-95.43	0.516	0.47-0.56	1	2.025	3181/34101	92.63	3	JAENXS010000001.1 Bradyrhizobium diazoefficiens strain 182_5 1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401566_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_008064995.1_ASM806499v1_genomic.fna.gz	8.5624	10.8861	95.49	0.161	95.06-96.10	0.161	0.13-0.18	1	1.355	1315/35262	89.93	1	AP018517.1 Streptomyces rochei 7434AN4 DNA, complete genome
/scratch/alpine/clbd1748/Australia/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_001667035.1_ASM166703v1_genomic.fna.gz	41.8262	34.6431	95.96	0.932	95.81-96.06	0.932	0.87-0.98	2	2.223	4274/24762	94.49	2	LZIR01000001.1 Mycobacterium sp. 852002-51057_SCH5723018 contig_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_008123425.1_ASM812342v1_genomic.fna.gz	23.2281	33.3716	95.76	0.518	95.57-95.91	0.518	0.48-0.56	1	1.906	4822/43423	93.16	9	VSSS01000001.1 Bradyrhizobium rifense strain CTAW71 CTAW71_S1_R1__contig_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_000455205.1_Mycobacterium_sp_UM_CSW_genomic.fna.gz	21.1888	19.5590	95.52	0.472	95.30-95.75	0.472	0.43-0.51	1	1.739	2597/27675	92.65	415	AUWQ01000001.1 Mycobacterium sp. UM_CSW Contig_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_030153205.1_ASM3015320v1_genomic.fna.gz	6.8931	4.5659	96.11	0.154	95.54-96.98	0.154	0.11-0.19	1	1.470	849/19635	90.36	0	JASLHV010000517.1 MAG: Roseiarcus sp. isolate SHSU.bins.84 k141_10173270, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_900091995.1_IMG-taxon_2657245726_annotated_assembly_genomic.fna.gz	5.5441	6.5122	96.89	0.124	96.33-97.50	0.124	0.10-0.15	1	1.241	1581/34955	90.50	0	FMDK01001300.1 Streptomyces sp. MnatMP-M17 genome assembly, contig: Ga0115259_11675, whole genome shotgun sequence
/scratch/alpine/clbd1748/Australia/QC_reads/401564_HL7J5DSX3-1_R1p.fastq.gz	/scratch/alpine/clbd1748/Australia/Ref_genomes/GCA_002264305.1_ASM226430v1_genomic.fna.gz	1.3197	1.3482	95.40	0.029	92.56-96.07	0.029	0.03-0.07	1	1.078	218/30689	85.25	2	NFUY01000129.1 Paenibacillus taichungensis strain VTT E-133285 NODE_100_length_11364_cov_147.290131, whole genome shotgun sequence
